17

9
417 15
0 0
0 164
56 488
271 722
281 722
303 687
426 75
420 17

11
190 0
65 4
0 65
1 133
12 144
76 150
215 145
226 134
226 109
221 43
217 35

7
977 0
1 0
0 60
15 76
969 92
985 77
986 55

12
37 0
0 33
3 134
14 145
31 150
145 148
218 142
228 131
228 105
217 64
161 15
155 13

9
16 72
967 84
976 73
984 39
984 17
968 1
16 0
0 16
0 56

15
263 153
499 152
682 99
693 93
692 24
682 13
36 0
11 0
0 10
0 35
5 126
8 133
17 143
25 146
184 153

9
19 0
0 19
4 144
15 155
685 141
696 130
696 62
685 56
501 2

10
26 102
316 106
327 79
327 64
326 59
46 0
26 0
4 18
0 37
8 83

6
71 0
0 1
0 86
2 110
55 110
71 94

10
39 376
135 366
145 45
125 8
104 0
58 3
47 13
0 81
0 344
2 375

8
64 2
3 0
0 31
23 286
85 370
128 375
158 344
186 18

10
11 102
0 253
9 264
98 275
123 275
135 265
136 256
145 15
132 0
98 1

11
59 274
148 262
157 251
155 226
137 110
59 0
34 0
16 8
0 27
22 263
34 274

8
154 1
11 0
0 11
1 71
11 82
154 83
165 72
165 12

8
230 0
0 0
0 229
11 239
37 239
220 203
241 192
241 172

13
13 506
602 505
642 497
730 412
733 393
733 368
723 356
204 30
177 18
136 9
18 0
0 470
2 495

8
119 0
0 9
1 172
10 182
115 211
258 222
268 212
277 54

