18

9
159 0
29 2
3 39
0 160
5 166
282 166
288 160
286 77
283 72

9
129 0
0 66
2 160
8 165
285 165
291 159
287 39
285 35
258 11

6
235 0
0 0
0 44
67 106
185 110
248 51

10
218 10
31 0
5 8
0 15
0 43
37 69
218 73
222 68
223 43
223 15

7
248 0
11 0
0 55
62 120
181 116
251 51
252 4

8
192 0
0 4
1 68
5 73
189 68
203 56
223 26
223 4

10
38 94
207 89
238 51
238 23
234 9
205 0
8 7
0 23
0 79
8 94

10
228 0
7 14
0 19
0 78
7 94
240 92
250 76
264 31
263 9
258 5

10
38 94
207 89
238 51
238 23
234 9
205 0
8 7
0 23
0 79
8 94

10
228 0
7 14
0 19
0 78
7 94
240 92
250 76
264 31
263 9
258 5

10
38 94
207 89
238 51
238 23
234 9
205 0
8 7
0 23
0 79
8 94

10
228 0
7 14
0 19
0 78
7 94
240 92
250 76
264 31
263 9
258 5

10
38 94
207 89
238 51
238 23
234 9
205 0
8 7
0 23
0 79
8 94

10
228 0
7 14
0 19
0 78
7 94
240 92
250 76
264 31
263 9
258 5

9
207 5
8 0
0 15
0 71
8 86
205 94
234 85
238 70
238 43

10
7 79
228 94
258 88
263 73
264 46
250 17
240 1
7 0
0 15
0 63

9
207 5
8 0
0 15
0 71
8 86
205 94
234 85
238 70
238 43

10
7 79
228 94
258 88
263 73
264 46
250 17
240 1
7 0
0 15
0 63

