16

8
119 0
0 9
1 172
10 182
115 211
258 222
268 212
277 54

10
2 86
13 97
32 97
148 81
172 76
241 46
243 27
211 12
2 0
0 19

8
147 0
2 13
0 137
2 157
13 168
39 168
152 154
162 142

10
181 19
32 0
20 8
0 97
8 110
169 145
181 137
209 66
214 41
205 27

7
977 0
1 0
0 60
15 76
969 92
985 77
986 55

9
16 72
967 84
976 73
984 39
984 17
968 1
16 0
0 16
0 56

8
64 2
3 0
0 31
23 286
85 370
128 375
158 344
186 18

10
11 102
0 253
9 264
98 275
123 275
135 265
136 256
145 15
132 0
98 1

11
59 274
148 262
157 251
155 226
137 110
59 0
34 0
16 8
0 27
22 263
34 274

13
1103 53
400 0
68 217
58 231
0 341
2 356
22 372
177 479
186 481
1126 290
1132 284
1132 265
1115 63

10
55 0
9 77
0 396
9 414
20 429
291 276
291 245
288 225
264 167
225 91

18
299 183
296 154
53 3
44 0
18 0
4 133
0 321
3 330
8 338
50 401
57 407
69 412
82 407
202 344
219 332
226 325
236 311
294 199

17
0 23
6 341
26 381
37 399
46 407
63 409
72 406
200 337
215 316
281 200
287 182
287 161
281 146
267 131
36 1
11 0
6 4

14
305 275
306 245
301 227
288 194
277 169
255 129
224 83
66 0
60 0
0 113
6 285
21 419
35 428
204 334

12
37 0
0 33
3 134
14 145
31 150
145 148
218 142
228 131
228 105
217 64
161 15
155 13

11
190 0
65 4
0 65
1 133
12 144
76 150
215 145
226 134
226 109
221 43
217 35

