20

7
580 0
0 6
0 57
16 73
563 68
573 58
580 16

12
37 0
0 33
3 134
14 145
31 150
145 148
218 142
228 131
228 105
217 64
161 15
155 13

11
190 0
65 4
0 65
1 133
12 144
76 150
215 145
226 134
226 109
221 43
217 35

6
71 0
0 1
0 86
2 110
55 110
71 94

8
230 0
0 0
0 229
11 239
37 239
220 203
241 192
241 172

13
13 506
602 505
642 497
730 412
733 393
733 368
723 356
204 30
177 18
136 9
18 0
0 470
2 495

8
119 0
0 9
1 172
10 182
115 211
258 222
268 212
277 54

8
147 0
2 13
0 137
2 157
13 168
39 168
152 154
162 142

10
181 19
32 0
20 8
0 97
8 110
169 145
181 137
209 66
214 41
205 27

16
1306 80
1271 42
44 0
6 7
4 32
0 256
34 270
463 308
607 316
713 317
792 314
855 310
962 297
1264 235
1294 189
1306 105

12
230 18
39 0
13 0
2 10
0 35
5 242
13 253
205 281
230 281
240 270
242 245
240 29

18
1248 0
0 64
0 84
9 198
15 207
125 248
162 260
213 274
242 281
333 298
435 310
487 314
628 317
766 312
817 309
1245 273
1255 262
1250 19

12
2 28
0 247
2 272
13 283
38 283
230 264
240 253
242 19
241 0
180 3
122 9
45 20

10
39 376
135 366
145 45
125 8
104 0
58 3
47 13
0 81
0 344
2 375

8
64 2
3 0
0 31
23 286
85 370
128 375
158 344
186 18

10
11 102
0 253
9 264
98 275
123 275
135 265
136 256
145 15
132 0
98 1

11
59 274
148 262
157 251
155 226
137 110
59 0
34 0
16 8
0 27
22 263
34 274

9
16 72
967 84
976 73
984 39
984 17
968 1
16 0
0 16
0 56

7
977 0
1 0
0 60
15 76
969 92
985 77
986 55

7
571 0
0 2
0 53
16 69
564 75
580 59
580 37

